Pattern 1
1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,1,0,0,0,1,0

Pattern 19
1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,0,1

Pattern 20
1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,1,0

Pattern 21
1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,1,0,0,0,0,1

Pattern 22
1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,1,0,0,0,1,0

Pattern 23
1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,1,0,0,1,0,0

Pattern 24
1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,0,0

Pattern 25
1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,1,0,0,0,0,1

Pattern 26
1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,1

Pattern 27
1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,1,0,0,1,0,0

Pattern 28
1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,0,0

Pattern 29
1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,1,0,0,0,0,1

Pattern 30
1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,1

Pattern 31
1,0,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,0,1

Pattern 32
1,0,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,1,0

Pattern 33
1,0,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,1,0,0,0,0,1

Pattern 34
1,0,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,1,0,0,0,1,0

Pattern 35
1,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,1
